DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2023-08-25,EQ,2549.0,2549.0,2486.0,2539.55,2490.0,2495.75,2511.47,4190.0,1017.45,2808721,7054026094.6,102176,ADANIENT
2023-08-28,EQ,2550.0,2582.0,2455.65,2495.75,2473.95,2472.45,2499.94,4190.0,1017.45,4457038,11142335573.9,147610,ADANIENT
2023-08-29,EQ,2472.1,2536.65,2445.0,2472.45,2507.6,2506.45,2503.76,4190.0,1017.45,4802150,12023427681.2,164344,ADANIENT
2023-08-30,EQ,2517.0,2543.0,2492.4,2506.45,2510.0,2513.1,2525.87,4190.0,1017.45,6484593,16379233763.05,116612,ADANIENT
2023-08-31,EQ,2449.95,2489.95,2383.75,2513.1,2425.0,2419.25,2437.26,4190.0,1017.45,6230369,15185030913.5,209189,ADANIENT
2023-09-01,EQ,2381.0,2465.55,2380.0,2419.25,2449.9,2450.05,2441.84,4190.0,1017.45,6764397,16517563367.45,169694,ADANIENT
2023-09-04,EQ,2454.0,2480.0,2450.05,2450.05,2470.5,2470.6,2470.54,4190.0,1017.45,5998454,14819412140.3,104932,ADANIENT
2023-09-05,EQ,2482.0,2501.4,2464.0,2470.6,2488.0,2494.05,2488.19,4190.0,1017.45,6489319,16146683103.2,124950,ADANIENT
2023-09-06,EQ,2494.05,2504.0,2471.0,2494.05,2489.45,2496.5,2493.74,4190.0,1017.45,7416248,18494182978.55,129014,ADANIENT
2023-09-07,EQ,2498.0,2520.0,2485.0,2496.5,2506.0,2509.5,2506.0,4190.0,1017.45,4298988,10773283012.1,65954,ADANIENT
2023-09-08,EQ,2513.8,2538.6,2506.1,2509.5,2519.0,2519.3,2526.49,4190.0,1017.45,5640973,14251847311.05,91658,ADANIENT
2023-09-11,EQ,2565.0,2630.25,2546.0,2519.3,2612.0,2614.95,2581.13,4190.0,1017.45,9148241,23612771041.4,181137,ADANIENT
2023-09-12,EQ,2622.45,2626.6,2530.0,2614.95,2532.05,2535.7,2555.52,4190.0,1017.45,5658774,14461129168.9,147400,ADANIENT
2023-09-13,EQ,2545.7,2566.95,2496.0,2535.7,2525.0,2518.9,2528.52,4190.0,1017.45,1780068,4500935940.0,64129,ADANIENT
2023-09-14,EQ,2541.85,2545.0,2506.05,2518.9,2516.0,2519.8,2524.05,4190.0,1017.45,1218481,3075505237.2,66834,ADANIENT
2023-09-15,EQ,2519.8,2558.0,2514.2,2519.8,2537.9,2540.05,2539.2,4190.0,1017.45,1547001,3928138873.75,59448,ADANIENT
2023-09-18,EQ,2552.0,2555.0,2491.0,2540.05,2503.0,2502.45,2521.46,4190.0,1017.45,861677,2172682220.55,41768,ADANIENT
2023-09-20,EQ,2502.4,2533.65,2458.9,2502.45,2470.4,2470.3,2489.13,4190.0,1017.45,1203019,2994474438.95,53694,ADANIENT
2023-09-21,EQ,2479.8,2503.8,2461.0,2470.3,2481.0,2479.25,2482.4,4190.0,1017.45,1279908,3177248552.25,72931,ADANIENT
2023-09-22,EQ,2489.95,2498.0,2460.0,2479.25,2462.0,2464.9,2474.07,4190.0,1017.45,865589,2141528315.0,44391,ADANIENT
2023-09-25,EQ,2479.95,2489.0,2424.0,2464.9,2484.0,2482.1,2460.35,4190.0,1017.45,1216898,2993992416.55,62473,ADANIENT
2023-09-26,EQ,2491.0,2499.0,2452.6,2482.1,2458.5,2457.95,2474.46,4190.0,1017.45,698863,1729310964.4,35719,ADANIENT
2023-09-27,EQ,2460.0,2498.0,2445.1,2457.95,2484.0,2483.3,2475.27,4190.0,1017.45,1077373,2666789719.35,42234,ADANIENT
2023-09-28,EQ,2489.95,2511.0,2446.7,2483.3,2477.1,2475.25,2478.59,4190.0,1017.45,2225560,5516252181.95,75079,ADANIENT
2023-09-29,EQ,2462.05,2479.55,2405.05,2475.25,2416.0,2413.9,2430.24,4190.0,1017.45,1689201,4105165312.7,81407,ADANIENT
2023-10-03,EQ,2418.0,2424.9,2372.0,2413.9,2387.1,2387.25,2395.35,4190.0,1017.45,2019899,4838355244.7,70447,ADANIENT
2023-10-04,EQ,2402.2,2502.75,2392.25,2387.25,2464.3,2464.95,2451.95,4190.0,1017.45,2857377,7006150132.1,124922,ADANIENT
2023-10-05,EQ,2477.95,2486.5,2446.4,2464.95,2466.0,2466.35,2464.12,4190.0,1017.45,1132455,2790508599.5,64651,ADANIENT
2023-10-06,EQ,2466.35,2514.95,2466.05,2466.35,2479.9,2478.1,2491.17,4190.0,1017.45,1510035,3761755870.3,59609,ADANIENT
2023-10-09,EQ,2440.0,2459.7,2411.3,2478.1,2440.0,2442.6,2435.04,4190.0,1017.45,1408224,3429085601.55,59652,ADANIENT
2023-10-10,EQ,2443.0,2517.95,2443.0,2442.6,2495.0,2498.3,2492.25,4190.0,1017.45,1771910,4416049471.85,70051,ADANIENT
2023-10-11,EQ,2533.9,2538.0,2482.5,2498.3,2497.0,2488.6,2512.68,4190.0,1017.45,1627836,4090232724.05,56575,ADANIENT
2023-10-12,EQ,2499.9,2521.75,2490.65,2488.6,2505.1,2506.35,2506.49,4190.0,1017.45,1804818,4523760184.35,59299,ADANIENT
2023-10-13,EQ,2488.9,2495.0,2422.35,2506.35,2449.0,2454.55,2446.51,4190.0,1017.45,2278682,5574823517.4,97378,ADANIENT
2023-10-16,EQ,2454.55,2464.7,2421.85,2454.55,2430.0,2429.35,2447.48,4190.0,1017.45,803856,1967421016.75,42165,ADANIENT
2023-10-17,EQ,2459.95,2462.0,2423.5,2429.35,2429.8,2428.4,2441.19,4190.0,1017.45,707543,1727246807.2,39591,ADANIENT
2023-10-18,EQ,2440.0,2441.75,2401.05,2428.4,2410.0,2406.35,2417.18,4190.0,1017.45,776977,1878093951.25,40653,ADANIENT
2023-10-19,EQ,2400.0,2414.7,2382.55,2406.35,2403.55,2402.2,2399.0,4190.0,1017.45,1168822,2804003202.1,67638,ADANIENT
2023-10-20,EQ,2398.05,2443.95,2382.05,2402.2,2395.0,2393.75,2403.46,4190.0,1017.45,1240350,2981129985.5,56041,ADANIENT
2023-10-23,EQ,2397.8,2412.35,2301.8,2393.75,2304.95,2308.65,2339.84,4190.0,1017.45,1483549,3471263391.9,81837,ADANIENT
2023-10-25,EQ,2320.0,2348.05,2235.3,2308.65,2261.0,2257.0,2287.32,4190.0,1017.45,1540819,3524352117.45,79580,ADANIENT
2023-10-26,EQ,2249.0,2249.0,2167.05,2257.0,2208.0,2203.2,2202.63,4190.0,1017.45,2226073,4903212151.45,128777,ADANIENT
2023-10-27,EQ,2222.0,2275.0,2212.0,2203.2,2259.8,2261.7,2246.49,4190.0,1017.45,1244293,2795295146.1,63625,ADANIENT
2023-10-30,EQ,2260.05,2305.0,2250.0,2261.7,2294.55,2299.1,2286.43,4190.0,1017.45,996448,2278304897.95,53630,ADANIENT
2023-10-31,EQ,2320.0,2320.0,2276.0,2299.1,2297.0,2294.65,2294.76,4190.0,1017.45,1155280,2651095271.0,52388,ADANIENT
2023-11-01,EQ,2299.0,2312.25,2207.0,2294.65,2215.9,2217.3,2253.36,4190.0,1017.45,1666579,3755405086.0,79883,ADANIENT
2023-11-02,EQ,2247.0,2297.95,2204.2,2217.3,2214.0,2215.3,2247.07,4190.0,1017.45,2340997,5260384045.65,127122,ADANIENT
2023-11-03,EQ,2215.3,2279.0,2215.0,2215.3,2229.25,2229.85,2244.27,4190.0,1017.45,1853300,4159308564.5,82880,ADANIENT
2023-11-06,EQ,2253.95,2260.0,2233.0,2229.85,2245.1,2246.0,2244.88,4190.0,1017.45,770061,1728692251.5,43846,ADANIENT
2023-11-07,EQ,2257.0,2260.0,2226.65,2246.0,2235.45,2233.35,2240.69,4190.0,1017.45,641554,1437523748.7,33475,ADANIENT
2023-11-08,EQ,2245.3,2298.0,2235.0,2233.35,2259.0,2259.95,2263.84,4190.0,1017.45,1169180,2646835537.1,58323,ADANIENT
2023-11-09,EQ,2269.0,2272.6,2210.1,2259.95,2219.95,2214.65,2231.38,4190.0,1017.45,1267890,2829138782.25,63026,ADANIENT
2023-11-10,EQ,2220.25,2237.0,2198.5,2214.65,2209.0,2205.1,2214.55,4190.0,1017.45,1072597,2375324609.65,45963,ADANIENT
2023-11-12,EQ,2219.7,2226.0,2205.1,2205.1,2207.5,2211.35,2215.9,4190.0,1017.45,148320,328662055.15,9273,ADANIENT
2023-11-13,EQ,2215.5,2241.9,2195.55,2211.35,2218.0,2213.65,2212.76,4190.0,1017.45,853633,1888885758.9,42537,ADANIENT
2023-11-15,EQ,2240.0,2250.0,2220.5,2213.65,2223.95,2225.4,2228.39,4190.0,1017.45,696475,1552018196.9,33170,ADANIENT
2023-11-16,EQ,2226.0,2232.8,2196.1,2225.4,2203.0,2205.9,2211.42,4190.0,1017.45,1307584,2891620666.8,73917,ADANIENT
2023-11-17,EQ,2205.9,2237.95,2201.0,2205.9,2209.0,2208.8,2216.32,4190.0,1017.45,916518,2031296887.95,43810,ADANIENT
2023-11-20,EQ,2211.0,2218.5,2142.0,2208.8,2151.0,2149.85,2173.7,4190.0,1017.45,1577213,3428383501.5,78926,ADANIENT
2023-11-21,EQ,2160.0,2232.55,2158.35,2149.85,2197.6,2196.65,2207.07,4190.0,1017.45,1839502,4059915039.85,90480,ADANIENT
2023-11-22,EQ,2205.15,2225.0,2153.5,2196.65,2175.0,2172.65,2175.45,4190.0,1017.45,1247205,2713231089.5,58112,ADANIENT
2023-11-23,EQ,2190.0,2190.0,2160.6,2172.65,2179.0,2175.25,2176.85,4190.0,1017.45,729114,1587169763.6,38958,ADANIENT
2023-11-24,EQ,2179.0,2251.95,2160.9,2175.25,2250.0,2225.45,2206.04,4190.0,1017.45,1946259,4293526664.3,91515,ADANIENT
2023-11-28,EQ,2301.0,2512.4,2275.0,2225.45,2430.0,2423.5,2416.12,4190.0,1017.45,11972275,28926420088.25,429582,ADANIENT
2023-11-29,EQ,2468.7,2477.65,2390.0,2423.5,2394.0,2396.6,2429.99,4190.0,1017.45,4561574,11084579616.15,176974,ADANIENT
2023-11-30,EQ,2400.05,2409.0,2343.05,2396.6,2365.5,2358.55,2361.69,4190.0,1017.45,2983879,7047004275.9,128913,ADANIENT
2023-12-01,EQ,2370.0,2403.35,2354.1,2358.55,2359.0,2362.7,2372.38,4190.0,1017.45,1792983,4253634730.25,79854,ADANIENT
2023-12-04,EQ,2549.95,2595.0,2487.45,2362.7,2523.0,2531.2,2529.8,4190.0,1017.45,5681516,14373087646.7,226984,ADANIENT
2023-12-05,EQ,2531.2,2999.9,2531.2,2531.2,2971.0,2959.35,2804.15,4190.0,1017.45,22879079,64156447743.8,753504,ADANIENT
2023-12-06,EQ,3080.0,3154.55,2844.85,2959.35,2893.0,2883.95,2987.51,4190.0,1017.45,19355777,57825483120.9,780601,ADANIENT
2023-12-07,EQ,2900.0,2945.9,2853.05,2883.95,2892.3,2887.15,2898.6,4190.0,1017.45,6325887,18336199561.95,265235,ADANIENT
2023-12-08,EQ,2902.7,2927.0,2760.0,2887.15,2829.9,2822.15,2839.19,4190.0,1017.45,6959428,19759155358.9,289285,ADANIENT
2023-12-11,EQ,2837.05,2919.9,2811.05,2822.15,2862.0,2855.8,2867.92,4190.0,1017.45,5064123,14523504974.75,202891,ADANIENT
2023-12-12,EQ,2869.1,2895.95,2840.55,2855.8,2855.0,2857.65,2864.57,4190.0,1017.45,2017772,5780040717.6,91033,ADANIENT
2023-12-13,EQ,2860.0,2899.1,2805.0,2857.65,2887.0,2875.05,2854.75,4190.0,1017.45,2805832,8009940320.7,118936,ADANIENT
2023-12-14,EQ,2900.95,2932.95,2887.0,2875.05,2893.0,2894.05,2908.68,4190.0,1017.45,3224681,9379561819.45,140194,ADANIENT
2023-12-15,EQ,2912.05,3000.0,2893.9,2894.05,2987.0,2991.8,2962.62,4190.0,1017.45,4921484,14580486604.4,180486,ADANIENT
2023-12-18,EQ,2993.95,3027.75,2961.1,2991.8,2974.0,2980.6,2993.07,4190.0,1017.45,2315922,6931728099.2,100133,ADANIENT
2023-12-19,EQ,2988.8,2994.35,2915.0,2980.6,2940.0,2941.25,2950.36,4190.0,1017.45,1741493,5138037764.3,81742,ADANIENT
2023-12-20,EQ,2946.0,2968.0,2766.2,2941.25,2775.0,2783.85,2870.07,4190.0,1017.45,3417739,9809137609.45,171337,ADANIENT
2023-12-21,EQ,2750.0,2821.95,2725.0,2783.85,2812.9,2799.75,2788.43,4190.0,1017.45,2678577,7469027877.1,139231,ADANIENT
2023-12-22,EQ,2815.95,2847.6,2791.4,2799.75,2806.0,2808.35,2819.62,4190.0,1017.45,1513956,4268777915.65,76777,ADANIENT
2023-12-26,EQ,2817.0,2893.75,2800.1,2808.35,2877.05,2865.45,2859.55,3898.0,1017.45,2048484,5857741774.5,124764,ADANIENT
2023-12-27,EQ,2880.7,2894.8,2833.6,2865.45,2846.0,2843.35,2854.23,3898.0,1017.45,1698325,4847407216.0,96864,ADANIENT
2023-12-28,EQ,2855.0,2867.35,2800.1,2843.35,2816.9,2809.9,2818.51,3898.0,1017.45,4102912,11564085525.15,108070,ADANIENT
2023-12-29,EQ,2823.9,2863.3,2802.85,2809.9,2849.05,2848.95,2838.38,3898.0,1017.45,1507086,4277689534.2,65085,ADANIENT
2024-01-01,EQ,2852.3,2947.0,2842.05,2848.95,2902.85,2917.2,2914.54,3880.0,1017.45,2898619,8448146788.55,116403,ADANIENT
